month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201905,montana,mt,359950,0.0175,0.0287,6511,0.0825,-0.1025,82,-0.158974359,0,2264,0.1457,-0.0471,52,-0.0714,-0.5667,1064,0.3927,-0.1502,2105,0.2189,0.0283,169.5615472,0.002,0.0513,2203,0.0075,-0.0231,608331.2303,-0.0068,0.009,8616,0.1129,-0.0737,0.323299032,0.0362,0.0411,0
201905,georgia,ga,299004,0.0259,0.0084,72147,0.0314,0.171,54.5,-0.009090909,0.018691589,29764,0.0438,0.097,2236,0.1158,-0.6925,21116,0.1316,-0.1218,33868,0.0432,-0.0252,122.0449219,0.0081,0.0687,2437.5,0.0068,-0.0043,402721.5581,0.0127,0.0007,106015,0.0352,0.1002,0.469430468,0.0053,-0.0945,0
201904,arizona,az,349950,0.0183,0.0503,26596,-0.0203,0.0267,54.5,-0.026785714,0.038095238,11800,0.048,-0.0341,844,-0.0409,-0.4328,11324,-0.0551,0.0235,17420,0.1053,0.8558,171.8046875,0.0088,0.0553,2118.5,0.0107,-0.0021,550588.3261,0.0166,0.0349,44016,0.0258,0.2472,0.654985712,0.0744,0.2926,0
201904,maryland,md,340995,0.0353,0.0428,19451,0.0583,-0.0417,43,-0.203703704,-0.12244898,10384,0.2433,-0.0114,448,-0.0088,-0.2866,6296,0.2034,0.0445,3425,0.0815,-0.3145,172.2918022,0.0125,-0.0947,1974.5,0.0271,0.0308,455359.2115,0.0406,0.0325,22876,0.0617,-0.0956,0.176083492,0.0038,-0.0701,0
201904,connecticut,ct,369450,0.0317,0.0221,21368,0.0575,-0.029,57,-0.197183099,-0.025641026,6924,0.1979,-0.0479,108,0.125,-0.1818,4408,0.1901,0.0194,124,0.3053,0.5122,185.8002232,0.0112,0.0157,1979,0.017,0.0102,755502.9709,0.0105,0.016,21492,0.0587,-0.027,0.00580307,0.0011,0.0021,0
201904,wyoming,wy,253200,0.0219,0.0088,3225,0.0206,-0.1272,97.5,-0.23828125,0.13372093,900,0.2295,-0.0964,36,-0.3571,0.125,412,0.0957,-0.2536,620,-0.0016,-0.0882,118.9443147,0.0082,0.0197,2128.5,0.0095,-0.003,511090.1817,-0.019,0.1098,3845,0.0169,-0.1211,0.192248062,-0.0043,0.0082,0
201904,illinois,il,264546,0.0556,0.0595,49054,0.0431,0.0229,45.5,-0.125,-0.09,24264,0.1677,0.0466,348,-0.5953,-0.8619,14720,0.0129,-0.2829,26972,0.2159,-0.0473,132.0390625,0.0343,0.0847,1853,0.0173,-0.0242,386676.1122,0.0278,0.012,76026,0.0985,-0.0031,0.54984303,0.0782,-0.0405,0
201904,wisconsin,wi,257400,0.0351,0.0956,19880,0.1841,0.0904,65.5,-0.345,-0.057553957,14136,0.5962,0.9386,204,-0.2388,-0.6752,3012,0.1444,-0.2074,11343,0.4186,0.1621,133.2617187,0.0245,0.0735,1840,0.0171,0.0211,342038.2372,0.0405,0.0862,31223,0.2598,0.1154,0.570573441,0.0943,0.0352,1
201904,maine,me,249950,0.0236,0.0573,7051,-0.0268,-0.1183,145,-0.088050314,-0.102167183,2040,0.3421,-0.1176,64,0.2308,-0.3043,904,0.1958,-0.0583,647,0.0641,-0.3885,149.3885028,0.0239,0.0756,1698.5,0.0049,-0.0018,375998.118,0.0306,0.0576,7698,-0.0197,-0.1499,0.091760034,0.0078,-0.0405,0
201904,texas,tx,299448,0.023,0.0015,101827,0.0313,0.0868,54.5,-0.060344828,0.028301887,41984,0.1203,0.0204,4428,-0.0806,-0.2793,30460,-0.0408,-0.1312,44457,0.1053,0.0058,131.3974609,0.0128,0.0345,2272,0.0125,-0.0215,419450.6943,0.0297,0.0035,146284,0.0527,0.0608,0.436593438,0.0293,-0.0351,0
201904,montana,mt,353750,0.0209,0.0196,6015,-0.0013,-0.0997,97.5,-0.266917293,-0.093023256,1976,0.3684,0.0082,56,0.4,-0.3333,764,0.104,-0.2075,1727,0.1483,-0.0542,169.2218697,0.0001,0.0524,2186.5,0.0198,-0.0241,612483.0025,0.0085,0.0074,7742,0.0286,-0.0899,0.287115544,0.0374,0.0138,0
201904,virginia,va,329900,0.0565,0.0728,33323,0.0412,-0.0831,50,-0.152542373,-0.074074074,15564,0.1441,-0.0414,664,-0.0119,-0.5188,7468,0.1713,-0.1635,10302,0.1197,-0.0929,146.9697266,0.0181,0.0336,2165,0.0197,0.0389,449865.4475,0.0488,0.0417,43625,0.0587,-0.0854,0.309155838,0.0217,-0.0033,0
201904,kentucky,ky,210000,0.034,0.1056,13696,0.0091,-0.0071,68.5,-0.11038961,0.02238806,5224,0.1609,-0.0128,164,-0.3881,0.0789,3276,0.0407,0.038,7012,0.1013,-0.0238,104.4891961,0.0065,0.0622,1986,0.0162,0.0071,281588.1836,0.0285,0.0664,20708,0.0386,-0.0128,0.511974299,0.0428,-0.0088,0
201904,idaho,id,344475,0.0152,0.0681,6922,0.0445,-0.0687,47,-0.203389831,-0.040816327,3348,0.2345,-0.101,196,-0.1967,-0.5463,1348,0.1013,0.0871,722,0.0808,0.4765,164.988952,0.0152,0.0827,2144.785714,0.0007,-0.0112,557687.8888,-0.0106,0.0732,7644,0.0478,-0.0351,0.104305114,0.0035,0.0385,0
201904,south carolina,sc,284950,0.0206,0.0554,29418,0.0157,0.0072,71,-0.02739726,0,9200,0.0474,-0.0133,916,-0.0653,-0.4573,7308,0.0122,-0.0754,11386,0.0428,-0.0171,136.8800223,-0.0001,0.0516,2050,0.0138,-0.0125,423261.1021,0.0209,0.0384,40804,0.0231,0.0003,0.387041947,0.01,-0.0095,0
201904,utah,ut,415000,0.0212,0.0401,11336,0.0114,0.1948,56,-0.050847458,0.191489362,5668,0.2039,0.067,640,0.3115,-0.3162,3060,0.0929,0.3351,7709,0.0847,-0.0143,153.4773979,0.0004,0.063,2706.5,0.0182,-0.0197,683683.3003,-0.0058,-0.0302,19045,0.0399,0.1003,0.680045872,0.0459,-0.1443,0
201904,district of columbia,dc,649900,0.0225,0.0482,1401,0.0606,0.044,28,-0.096774194,0,1196,0.2105,0.0275,28,0.1667,0.1667,380,0.1875,-0.0104,335,0.0535,-0.2136,499.99975,0.0072,-0.119,1465.5,0.0029,0.2827,988438.1889,0.024,-0.0004,1736,0.0592,-0.0181,0.239114918,-0.0016,-0.0783,0
201904,pennsylvania,pa,219900,0.0545,0.0998,40680,0.0201,-0.0548,65,-0.244186047,-0.097222222,17008,0.194,-0.0294,596,-0.255,-0.2513,10492,0.1509,-0.0328,12019,0.186,0.2804,121.1523437,0.0234,0.0248,1854,0.0128,0.0401,315671.0462,0.0266,0.0535,52699,0.0537,0.0052,0.295452311,0.0413,0.0773,0
201904,new york,ny,489000,0.0478,0.1077,67204,0.0556,0.0653,66,-0.070422535,-0.076923077,22280,0.2178,-0.0175,616,-0.1397,-0.4539,12916,0.1721,0.1188,12240,0.0792,-0.044,219.5019531,0.0354,0.1288,1825.5,0.0126,0.0142,1099075.149,0.0152,-0.0068,79444,0.0592,0.0468,0.182132016,0.004,-0.0208,0
201904,iowa,ia,219000,0.0258,0.044,12647,0.0384,0.0931,68,-0.2,0.054263566,5144,0.3096,0.1691,232,0.8125,-0.3763,3220,0.3976,0.1058,4714,0.1671,-0.0459,124.9676576,0.0155,0.0593,1649,0.0062,-0.0111,253040.0349,0.0225,0.0141,17361,0.0705,0.0515,0.372736617,0.0411,-0.0543,0
201904,massachusetts,ma,539900,0.0452,0.0535,16529,0.0757,0.1202,45,-0.224137931,0,10212,0.3304,-0.0062,168,0.1351,-0.4,4648,0.2925,0.3751,3299,0.1807,-0.0254,269.2244733,0.0254,0.0658,1993,0.0313,0.0055,840826.947,0.0297,0.0264,19828,0.0919,0.0931,0.199588602,0.0178,-0.0298,0
201904,oregon,or,425000,0.0068,0,14651,0.0525,0.0733,50,-0.137931034,0.041666667,7248,0.2627,-0.0315,348,0.1918,-0.0225,3832,0.2235,0.1364,2108,0.1042,-0.075,219.0003085,0.0131,0.0387,1983.785714,-0.0028,-0.0165,559162.9464,-0.003,-0.0142,16759,0.0588,0.052,0.143880964,0.0067,-0.0231,0
201904,rhode island,ri,367450,0.0148,0.0012,3354,0.0377,0.1835,46,-0.28125,-0.051546392,1892,0.2749,0.1262,12,-0.6667,-0.9508,732,0.1509,-0.2375,2378,0.1577,0.0059,217.7368102,0.0043,0.0142,1659,0.0055,-0.0241,586167.5443,0.0116,-0.0118,5732,0.0844,0.1027,0.709004174,0.0735,-0.1252,0
201904,minnesota,mn,299450,0.0179,0.0329,17714,0.1525,0.1161,48.5,-0.149122807,-0.08490566,8964,0.3347,0.0682,244,-0.6648,-0.8747,3212,0.0538,-0.3218,9119,0.155,-0.2506,146.65625,0.0076,0.0612,2072,0.0022,-0.0376,387745.4495,0.0028,0.0016,26833,0.1534,-0.043,0.514790561,0.0011,-0.2518,1
201904,michigan,mi,224950,0.0681,0.1293,32202,0.0097,0.0335,53.5,-0.246478873,-0.150793651,15824,0.2635,0.121,436,-0.1679,-0.3978,7568,0.0981,0.1593,5638,0.1537,0.9335,126.3398437,0.0285,0.0798,1699,0.0233,0.0137,316145.4511,0.038,0.0408,37840,0.0288,0.1105,0.175082293,0.0219,0.0815,0
201904,mississippi,ms,199900,0.0145,0.0466,10663,0.0062,-0.1141,80.5,-0.202970297,-0.030120482,2856,0.0884,-0.0928,100,-0.2188,-0.4565,2056,0.0959,-0.1332,2816,0.076,0.373,96.0605814,0.0016,0.0114,2050.5,0.0105,0.0111,260178.8041,0.0137,0.041,13479,0.0201,-0.0432,0.264090781,0.0171,0.0937,0
201904,louisiana,la,229862,0.0149,0.0333,19350,0.0065,0.027,76.5,-0.130681818,0.085106383,5324,0.048,-0.0242,180,-0.25,-0.1509,5032,0.1478,0.078,4071,0.1062,0.0801,119.5410156,0.0095,0.025,1938,0.01,0.0147,303499.622,0.0216,0.026,23421,0.0225,0.0358,0.210387597,0.019,0.0104,0
201904,south dakota,sd,242450,0.0189,0.0319,3403,0.0516,-0.0255,52.5,-0.204545455,0,1320,0.4103,0.0963,16,-0.3333,-0.2,440,0.2644,0.0476,231,0.1324,0.0087,122.2657236,0.0079,0.0433,2027,0.0097,-0.0064,302215.4675,0.0257,0.0301,3634,0.0564,-0.0234,0.067881281,0.0048,0.0023,0
201904,alabama,al,234400,0.0308,0.1033,22494,0.0087,-0.1081,73,-0.16091954,-0.026666667,6944,0.1244,-0.0786,472,-0.056,-0.3295,4604,0.0697,-0.1808,2736,0.1544,0.1296,108.3628827,0.0192,0.0825,2037,0.0122,0.016,308531.6706,0.0319,0.0998,25230,0.0227,-0.0873,0.121632435,0.0153,0.0256,0
201904,oklahoma,ok,206000,0.0337,0.0848,14878,-0.0053,-0.1207,57,-0.095238095,-0.05,5604,0.1208,-0.0765,164,0,-0.18,3668,0.1377,-0.1054,3189,0.1088,0.6295,104.056713,0.0163,0.0529,1972.5,0.0119,0.0136,276257.6376,0.0241,0.0715,18067,0.0131,-0.043,0.214343326,0.0221,0.0987,0
201904,vermont,vt,286500,0.0053,0.0535,4371,-0.0175,-0.0969,177.5,0.008522727,-0.022038567,840,0.3208,-0.0987,16,-0.4286,-0.4286,512,0.1852,-0.0154,891,0.1571,0.0433,142.6383053,-0.0036,0.0207,2014.928571,0.0037,0.0241,413782.3744,0.0047,0.0486,5262,0.0082,-0.0759,0.203843514,0.0308,0.0274,0
201904,florida,fl,332826,0.0093,0.0087,157257,-0.026,0.0842,75,0.02739726,0.034482759,45124,-0.0207,0.005,3648,-0.1146,-0.5337,44280,-0.1485,-0.2417,61128,0.0869,-0.0001,183.296875,0.0021,0.0195,1779,0.0064,-0.0125,649131.3105,0.0071,0.0149,218385,0.0032,0.0592,0.388714016,0.0404,-0.0328,0
201904,nebraska,ne,249950,0.0114,0.0417,4541,-0.0797,0.0502,33,-0.476190476,-0.29787234,2564,-0.3281,0.0595,168,0.05,1,1108,0.3512,0.2884,398,-0.5025,-0.8968,121.8978649,-0.0499,0.0421,1969,0.067,0.0205,291078.2397,-0.0004,-0.0098,4939,-0.1386,-0.3962,0.087645893,-0.0745,-0.8041,1
201904,ohio,oh,189250,0.0611,0.1172,27741,0.0149,-0.0334,50,-0.230769231,-0.090909091,14660,0.1347,0.0102,348,0.1918,-0.6801,7768,0.0795,-0.2531,19526,0.1502,-0.0492,99.9465332,0.0235,0.0205,1819.857143,0.0122,0.059,269666.2644,0.0265,0.0652,47267,0.0667,-0.04,0.703867921,0.0828,-0.0117,0
201904,north carolina,nc,315191,0.0444,0.1003,42454,-0.0033,-0.0977,69.5,-0.201149425,-0.103225806,15556,0.1011,-0.0402,1356,-0.1504,-0.2996,9828,0.0363,-0.1813,18470,0.122,0.0298,145.056172,0.025,0.1361,2254.5,0.0125,0.0255,420147.705,0.0456,0.0829,60924,0.0317,-0.0625,0.435059123,0.0486,0.0539,0
201904,new mexico,nm,250000,0.0222,0.0661,7559,0.0093,-0.1592,78,-0.161290323,-0.042944785,2500,0.1596,-0.1508,72,-0.4194,-0.4194,1560,-0.0802,-0.1333,3444,0.1557,3.2519,126.8377111,0.0132,0.0482,2000.5,0.0086,0.0275,373734.1456,0.0078,0.0501,11003,0.051,0.1228,0.455615822,0.0577,0.3655,0
201904,alaska,ak,296500,0.0169,0.0405,2963,0.0593,-0.0512,59.5,-0.227272727,-0.105263158,1084,0.1631,0.0504,68,-0.2273,0.7,976,0.1731,0.1731,0,0,0,168.8508443,-0.003,0.0124,1758.5,0.0163,0.0089,329719.1936,0.0062,0.0125,2963,0.0593,-0.0512,,,,0
201904,georgia,ga,291450,0.015,0.0038,69948,0.0571,0.1735,55,-0.06779661,0.018518519,28516,0.1174,0.0701,2004,-0.1787,-0.7021,18660,0.0481,-0.0889,32466,0.1228,-0.021,121.0625,0.0581,0.0734,2421,0.0405,-0.0094,397654.0192,0.0023,-0.0076,102414,0.0771,0.104,0.464144793,0.0272,-0.0922,0
201904,north dakota,nd,239515.7143,0.0114,0.0022,3349,0.0565,0.0368,71,-0.202247191,0.007092199,1168,0.3094,0.0936,28,0.1667,0,624,0.3333,0.0612,199,0.1117,-0.0197,112.5857003,0.0064,-0.0108,2124.071429,0.0007,-0.0084,285528.2642,0.009,0.0497,3548,0.0594,0.0335,0.059420723,0.003,-0.0034,0
201904,hawaii,hi,698000,-0.0008,0.019,6182,-0.0186,0.1393,75,0.013513514,-0.056603774,1912,0.0938,0.0839,44,0,-0.1538,1292,0.0157,0.3983,1094,-0.0267,0.4824,516.9545181,-0.0011,0.0124,1362,0.0082,-0.0066,1341500.83,0.025,0.0142,7276,-0.0198,0.1804,0.176965383,-0.0015,0.041,0
201904,delaware,de,316077.5,0.0266,0.0564,4707,0.0179,-0.1382,76,-0.2,-0.037974684,1500,0.0901,-0.1458,200,0.1905,-0.0385,1012,0.0812,-0.0833,472,0.2654,1.2692,153.9352379,0.0073,0.0465,2022,0.013,0.0377,419322.5976,0.0302,0.093,5179,0.0364,-0.0866,0.100276184,0.0196,0.0622,0
201904,new jersey,nj,375000,0.0396,0.0747,47872,0.0609,0.0411,49,-0.109090909,-0.075471698,19780,0.1262,0.0065,412,0.0619,-0.1417,11940,0.2114,0.132,1493,0.1406,-0.1701,175.359375,0.0087,0.0932,1900,0.0165,0.0402,552971.1548,0.0266,0.0552,49365,0.0632,0.0331,0.031187333,0.0022,-0.0079,0
201904,tennessee,tn,288366,0.0323,0.0782,25414,-0.0197,-0.018,52,-0.133333333,-0.079646018,11100,0.1719,-0.0139,616,0.1579,-0.277,6516,0.1059,0.0654,11730,0.0836,0.0537,132.9847045,0.0097,0.0799,2203.5,0.0228,0.0206,385393.7893,0.0318,0.0651,37144,0.0107,0.0035,0.461556622,0.044,0.0314,0
201904,west virginia,wv,171200,0.0111,0.0379,7446,0.0084,-0.0548,90.5,-0.245833333,-0.062176166,2020,0.1827,0.002,80,-0.0909,-0.1667,1376,0.1467,-0.0444,1899,0.1622,0.0411,92.07526334,0.0064,0.0031,1819,0.0039,0.0228,232871.8577,0.0106,0.0224,9345,0.0363,-0.0368,0.255036261,0.0337,0.0235,0
201904,nevada,nv,330317.5,0.01,-0.1011,11599,0.0003,0.7474,44.5,-0.091836735,0.05952381,6576,0.1836,0.5466,276,-0.1039,-0.5577,4724,0.0314,1.0503,3326,0.1537,-0.5117,176.78125,0.0038,-0.0033,1873,0.0099,-0.1094,568538.6109,0.0058,-0.2003,14925,0.0309,0.1097,0.286748858,0.0381,-0.7393,1
201904,washington,wa,474947.5,0.031,0.1323,14997,0.0468,0.1756,32,-0.346938776,-0.044776119,10296,0.2304,-0.0704,396,-0.524,-0.882,3900,0.0644,-0.0589,10392,0.3423,0.1682,224.1858075,0.016,0.1253,2106.5,0.0121,0.0038,668282.8537,0.0263,0.1014,25389,0.1505,0.1725,0.692938588,0.1525,-0.0044,0
201904,missouri,mo,205450,0.0315,0.0819,21427,-0.0008,-0.0799,64,-0.179487179,-0.007751938,9180,0.2022,-0.0349,292,0.1061,-0.6456,5576,0.2593,-0.0948,9671,0.3217,-0.0595,110.5577591,0.0216,0.0833,1802,0.0037,-0.0172,278630.4076,0.0233,0.0395,31098,0.0812,-0.0736,0.451346432,0.1101,0.0098,0
201904,colorado,co,475000,0.0085,-0.0035,21073,0.052,0.1572,51,-0.120689655,0,12984,0.204,0.1212,776,-0.0849,-0.1142,5672,0.0646,0.329,14433,0.1194,0.0292,195.9765625,0.0036,0.0565,2404,0.0123,-0.0457,884297.8883,-0.0263,-0.0452,35506,0.0784,0.1015,0.684904855,0.0412,-0.0852,0
201904,arkansas,ar,189900,0.0165,0.0568,14966,-0.0151,-0.0306,78,-0.142857143,-0.018867925,4560,0.1122,0.0088,148,0.0882,0.1563,2864,0.1084,0.1135,3183,0.1311,0.0508,99.36212571,-0.0011,0.0296,1978.857143,0.0118,0.0195,259387.079,0.0249,0.0551,18149,0.0078,-0.0172,0.212682079,0.0275,0.0165,0
201904,new hampshire,nh,344500,0.0325,0.0682,4664,0.0284,-0.0817,64.5,-0.267045455,0.066115702,2284,0.2467,-0.1388,76,0.0556,-0.2963,824,0.2047,-0.0636,2163,0.1839,-0.0835,169.7675064,0.0159,0.0621,2000,0.016,0.0065,448963.0311,0.0272,0.0637,6827,0.0731,-0.0823,0.463765009,0.0609,-0.0009,0
201904,indiana,in,207400,0.072,0.1371,16058,-0.0525,-0.0896,57.5,-0.178571429,0.074766355,7928,0.1261,-0.0738,224,-0.0508,-0.1765,4964,0.183,0.082,7259,0.5038,1.1344,96.91859278,0.0223,0.0666,2015,0.0285,0.0192,275795.3745,0.0567,0.0833,23317,0.0708,0.1083,0.452048823,0.1672,0.2592,0
201904,kansas,ks,191000,0.0531,0.0917,9633,0.0027,-0.0109,62.5,-0.188311688,0.033057851,4108,0.2388,-0.0293,124,-0.1143,-0.38,2504,0.2445,0.0944,1266,0.2436,-0.0951,93.02593917,0.0315,0.1074,2034,0.0273,0.0294,277814.1296,0.0255,0.1018,10899,0.0258,-0.0215,0.131423233,0.0255,-0.0122,0
201904,california,ca,569000,0.0311,0.0402,78668,0.0199,0.1535,42,-0.106382979,0.135135135,45812,0.1582,-0.0017,1724,-0.5716,-0.8044,23756,-0.0685,-0.0133,40911,0.1199,0.2505,313.59375,0.0177,0.0706,1865,0.0152,-0.0207,1067854.182,0.0265,0.0161,119579,0.052,0.1849,0.52004627,0.0464,0.0403,0
201903,arkansas,ar,186814.2857,0.0265,0.0663,15195,-0.0132,0.0012,91,-0.080808081,-0.021505376,4100,0.0688,0.0633,136,0.2593,-0.0286,2584,0.1832,0.1515,2814,0.174,0.0591,99.46926791,0.0036,0.0359,1955.857143,0.0139,0.0166,253079.9532,0.0236,0.0506,18009,0.012,0.0098,0.185192498,0.0295,0.0101,0
201903,hawaii,hi,698571.4286,-0.0006,0.0275,6299,-0.0093,0.1528,74,-0.04516129,-0.038961039,1748,-0.0541,0.1035,44,-0.0833,-0.3529,1272,-0.0124,0.2874,1124,0.0634,0.4751,517.5289033,0.0039,0.0071,1350.857143,0.0047,-0.0075,1308828.083,0.0212,-0.025,7423,0.0011,0.1923,0.178441022,0.0122,0.039,0
201903,texas,tx,292714.2857,0.0271,0.0094,98741,0.0197,0.1005,58,-0.188811189,0,37476,0.0429,0.0322,4816,-0.0968,-0.2777,31756,-0.0207,0.0485,40220,0.1666,0.0359,129.7406743,0.0129,0.0375,2243.857143,0.011,-0.0219,407364.6017,0.031,0.0031,138961,0.0583,0.081,0.407328263,0.0513,-0.0254,0
201903,nebraska,ne,247142.8571,0.0584,0.0406,4934,0.0627,0.2014,63,-0.059701493,0.086206897,3816,1.4091,0.8929,160,0.1765,0.5385,820,0.1582,0.2059,800,-0.2523,-0.7446,128.2964791,0.0192,0.1039,1845.428571,-0.0006,-0.0333,291198.596,0.0304,-0.0029,5734,0.0037,-0.2079,0.162140251,-0.0683,-0.6005,1
201903,alabama,al,227385.7143,0.0362,0.1262,22299,-0.005,-0.1043,87,-0.147058824,-0.064516129,6176,-0.0153,-0.1835,500,-0.0942,-0.256,4304,0.0326,-0.1041,2370,0.1982,0.1345,106.3199708,0.0194,0.0753,2012.428571,0.0164,0.0087,299007.1052,0.0345,0.1033,24669,0.0114,-0.0858,0.106282793,0.018,0.0224,0
201903,oregon,or,422142.8571,0.0124,0.0175,13920,0.0221,0.1035,58,-0.275,0,5740,0.1425,-0.1314,292,-0.0875,-0.1512,3132,0.0454,0.19,1909,0.1022,-0.0719,216.1643347,0.0145,0.0413,1989.285714,0.0034,-0.0093,560835.758,0.0017,0.0074,15829,0.0311,0.0789,0.137140805,0.01,-0.0259,0
201903,massachusetts,ma,516528.5714,0.0457,0.0351,15366,0.0582,0.1528,58,-0.292682927,0.01754386,7676,0.3766,0.0079,148,-0.1957,-0.3934,3596,0.2417,0.4642,2794,0.2671,-0.0004,262.5668132,0.029,0.0644,1932.571429,0.0263,-0.016,816613.7644,0.0387,0.0165,18160,0.0857,0.1263,0.181830014,0.03,-0.0279,0
201903,vermont,vt,285000,0,0.0755,4449,-0.0135,-0.0863,176,0.026239067,-0.078534031,636,-0.0536,-0.1888,28,1.3333,0,432,0.0588,0.0286,770,0.1738,0.0145,143.1591387,-0.0023,0.0387,2007.428571,0.0032,0.0263,411856.5908,0.0076,0.0421,5219,0.0103,-0.0727,0.173072601,0.0276,0.0172,0
201903,florida,fl,329750.8571,0.0093,0.0063,161459,-0.0152,0.1063,73,-0.109756098,0.057971014,46080,-0.0333,0.0028,4120,-0.0844,-0.3281,52000,-0.0791,-0.0681,56240,0.1469,-0.0357,182.9107143,0.0025,0.0233,1767.714286,0.0058,-0.0168,644523.9938,0.0079,0.008,217699,0.0221,0.0657,0.348323723,0.0492,-0.0513,0
201903,washington,wa,460671.4286,0.025,0.1517,14326,0.0149,0.2499,49,-0.246153846,0.324324324,8368,0.3567,-0.0252,832,-0.2436,-0.7045,3664,0.0269,0.1337,7742,0.3194,0.0099,220.656737,0.0239,0.134,2081.285714,0.0064,-0.0051,651157.0252,0.0263,0.0986,22068,0.1043,0.1537,0.540416027,0.1247,-0.1284,1
201903,louisiana,la,226496,0.0111,0.0342,19225,0.0017,0.0523,88,-0.115577889,0.113924051,5080,0.0376,-0.0883,240,0.0909,0.2,4384,0.0651,-0.0352,3680,0.145,0.1299,118.4143908,0.0093,0.021,1918.857143,0.0086,0.0137,297070.1848,0.0177,0.0188,22905,0.0222,0.0641,0.191417425,0.024,0.0131,0
201903,tennessee,tn,279332.5714,0.0349,0.0785,25925,-0.0359,0.0015,60,-0.230769231,-0.016393443,9472,-0.0113,-0.0913,532,0,-0.257,5892,0.0744,0.1392,10825,0.1163,0.1575,131.7092844,0.0107,0.0851,2154.285714,0.0224,0.0086,373523.5073,0.034,0.0632,36750,0.0045,0.0429,0.417550627,0.0569,0.0563,0
201903,alaska,ak,291571.4286,0.025,0.0583,2797,0.0452,-0.056,77,-0.315555556,0.054794521,932,0.201,-0.0898,88,2.1429,1.2,832,0.8407,0.2455,0,0,0,169.357893,0.0088,0.0187,1730.285714,0.0095,0.0142,327694.5379,0.0147,0.0205,2797,0.0452,-0.056,,,,0
201903,pennsylvania,pa,208528.5714,0.0432,0.0532,39877,0.0024,-0.0465,86,-0.165048544,-0.075268817,14244,0.2326,0.0373,800,0.0638,0.1765,9116,0.1741,0.0571,10134,0.243,0.2683,118.3828125,0.0243,0.0236,1830.571429,0.0091,0.0401,307493.1205,0.036,0.0548,50011,0.0433,0.004,0.254131454,0.0492,0.0631,0
201903,michigan,mi,210614.2857,0.061,0.1391,31893,-0.0138,0.0533,71,-0.23655914,-0.164705882,12524,0.3024,0.0249,524,-0.0368,-0.1438,6892,0.165,0.2168,4887,0.148,1.0629,122.8359375,0.0293,0.0919,1660.285714,0.0195,0.0111,304563.9983,0.0353,0.036,36780,0.0051,0.1266,0.153231117,0.0216,0.075,0
201903,district of columbia,dc,635614.2857,0.0166,0.0594,1321,0.0501,0.13,31,-0.194805195,0.033333333,988,0.2228,0.0082,24,0,0,320,0.1111,0.0811,318,0.2091,-0.1142,496.4347185,0.0146,-0.1135,1461.285714,-0.008,0.228,965301.8751,0.0202,-0.0125,1639,0.0776,0.0726,0.240726722,0.0317,-0.0664,0
201903,new mexico,nm,244572.5714,0.0191,0.0638,7489,-0.0172,-0.1514,93,-0.101449275,-0.051020408,2156,-0.0577,-0.1458,124,-0.2955,-0.2051,1696,-0.1735,-0.1365,2980,0.2417,3.0822,125.1914269,0.0106,0.0437,1983.428571,0.0101,0.0282,370836.5476,0.0106,0.0534,10469,0.0448,0.0957,0.397916945,0.083,0.3152,0
201903,maine,me,244185.7143,0.0198,0.0621,7245,-0.0415,-0.066,159,-0.021538462,-0.080924855,1520,0.2583,-0.1383,52,0.4444,-0.0714,756,0.0442,-0.0156,608,0.0742,-0.3333,145.8969341,0.0261,0.0695,1690.142857,0.0033,-0.0058,364834.7157,0.0308,0.0536,7853,-0.0335,-0.0941,0.083919945,0.009,-0.0337,0
201903,georgia,ga,287142.8571,0.0119,0.0259,66171,0.0321,0.1457,59,-0.174825175,0.113207547,25520,0.0058,-0.0065,2440,-0.2403,-0.4895,17804,0.0279,0.1009,28916,0.1716,0.7959,114.4185268,0.0155,0.0357,2326.857143,0.0141,-0.0337,396723.2149,0.0119,0.0243,95087,0.0709,0.2874,0.436989013,0.052,0.1582,0
201903,minnesota,mn,294185.7143,0.0234,0.0233,15370,0.1134,0.0194,57,-0.383783784,-0.033898305,6716,0.3706,-0.0865,728,-0.2835,-0.5517,3048,-0.1429,-0.3239,7895,0.1139,-0.1981,145.5517688,0.0106,0.0643,2067.428571,0.0065,-0.0357,386678.9869,0.0118,0.004,23265,0.1135,-0.0665,0.51366298,0.0002,-0.1393,0
201903,south dakota,sd,237942.8571,0.013,0.0345,3236,0.0322,-0.0256,66,-0.209580838,0.03125,936,0.4268,-0.146,24,0.5,0.5,348,0.2794,0.1013,204,0.1591,-0.0239,121.3021599,0.0088,0.0446,2007.571429,0.0098,-0.0042,294650.0893,0.0208,-0.0009,3440,0.039,-0.0255,0.063040791,0.0069,0.0001,0
